LahmanID,Year,Team,Lg,G,W,L,GS,CG,SH,SV,IP,H,ER,HR,BB,SO,ERA
frazige01,1984,CHC,NL,37,6,3,0,0,0,3,63.7,53,29,4,26,58,4.1
brusswa01,1984,CHC,NL,41,1,1,0,0,0,3,63.7,57,22,4,21,36,3.11
nolesdi01,1984,CHC,NL,21,2,2,1,0,0,0,50.7,60,29,4,16,14,5.15
altampo01,1984,CHC,NL,5,0,0,0,0,0,0,11.3,8,6,2,1,7,4.76
pattere01,1984,CHC,NL,3,0,1,1,0,0,0,6,10,7,1,2,5,10.5
meridro01,1984,CHC,NL,3,0,0,0,0,0,0,5.3,6,2,1,2,4,3.38
johnsbi04,1984,CHC,NL,4,0,0,0,0,0,0,5.3,4,1,0,1,3,1.69
schuldo01,1984,CHC,NL,1,0,0,1,0,0,0,3,8,4,0,1,2,12
dotsori01,1984,CHW,AL,32,14,15,32,14,1,0,245.7,216,98,24,103,120,3.59
seaveto01,1984,CHW,AL,34,15,11,33,10,4,0,236.7,216,104,27,61,131,3.95
hoytla01,1984,CHW,AL,34,13,18,34,11,1,0,235.7,244,117,31,43,126,4.47
bannifl01,1984,CHW,AL,34,14,11,33,4,0,0,218,211,117,30,80,152,4.83
burnsbr01,1984,CHW,AL,34,4,12,16,2,0,3,117,130,65,7,45,85,5
nelsoge01,1984,CHW,AL,20,3,5,9,2,0,1,74.7,72,37,9,17,36,4.46
reedro01,1984,CHW,AL,51,0,6,0,0,0,12,73,67,25,7,14,57,3.08
agostju01,1984,CHW,AL,49,2,1,0,0,0,7,55.3,54,19,2,34,26,3.09
spillda01,1984,CHW,AL,22,1,0,0,0,0,1,48.3,51,22,7,14,26,4.1
roberbe01,1984,CHW,AL,21,3,3,0,0,0,0,40.7,36,17,2,15,25,3.76
barojsa01,1984,CHW,AL,24,3,2,0,0,0,1,39.3,48,20,3,19,18,4.58
jonesal02,1984,CHW,AL,20,1,1,0,0,0,5,20.3,23,10,3,11,15,4.43
gleatje01,1984,CHW,AL,11,1,2,1,0,0,2,18.3,20,7,2,6,4,3.44
fallobo01,1984,CHW,AL,3,0,0,3,0,0,0,14.7,12,6,0,11,10,3.68
brennto01,1984,CHW,AL,4,0,1,1,0,0,0,6.7,8,3,1,3,3,4.05
niemara01,1984,CHW,AL,5,0,0,0,0,0,0,5.3,5,1,0,5,5,1.69
siwyji01,1984,CHW,AL,1,0,0,0,0,0,0,4.3,3,1,0,2,1,2.08
squirmi01,1984,CHW,AL,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0
sotoma01,1984,CIN,NL,33,18,7,33,13,0,0,237.3,181,93,26,87,185,3.53
russeje01,1984,CIN,NL,33,6,18,30,4,2,0,181.7,186,86,15,65,101,4.26
pricejo02,1984,CIN,NL,30,7,13,30,3,1,0,171.7,176,80,19,61,129,4.19
humeto01,1984,CIN,NL,54,4,13,8,0,0,3,113.3,142,71,14,41,59,5.64
powerte01,1984,CIN,NL,78,9,7,0,0,0,11,108.7,93,34,4,46,81,2.82
tibbsja01,1984,CIN,NL,14,6,2,14,3,1,0,100.7,87,32,4,33,40,2.86
pastofr01,1984,CIN,NL,24,3,8,16,1,0,0,98.3,110,71,10,40,53,6.5
owchibo01,1984,CIN,NL,49,3,5,4,0,0,2,94,91,43,10,39,60,4.12
francjo01,1984,CIN,NL,54,6,2,0,0,0,4,79.3,74,23,3,36,55,2.61
scherbi01,1984,CIN,NL,36,1,1,0,0,0,1,52.3,64,29,6,15,35,4.99
berenbr01,1984,CIN,NL,13,3,7,11,0,0,0,51,63,34,0,42,53,6
robinro01,1984,CIN,NL,12,1,2,5,1,0,0,39.7,35,12,3,13,24,2.72
brownto05,1984,CIN,NL,3,1,0,3,0,0,0,23.3,27,4,0,5,14,1.54
mcgafan01,1984,CIN,NL,9,0,2,3,0,0,0,23,23,14,2,8,18,5.48
puleoch01,1984,CIN,NL,5,1,2,4,0,0,0,22,27,14,2,15,6,5.73
leslebr01,1984,CIN,NL,16,0,1,0,0,0,2,19.3,17,11,3,14,7,5.12
catoke01,1984,CIN,NL,8,0,1,0,0,0,1,15.7,22,14,5,4,12,8.04
smithmi04,1984,CIN,NL,8,1,0,0,0,0,0,10.3,12,6,1,5,7,5.23
tolivfr01,1984,CIN,NL,3,0,0,1,0,0,0,10,7,1,0,7,4,0.9
willica01,1984,CIN,NL,7,0,1,0,0,0,1,9.7,8,4,1,2,3,3.72
blylebe01,1984,CLE,AL,33,19,7,32,12,4,0,245,204,78,19,74,170,2.87
heatone01,1984,CLE,AL,38,12,15,34,4,1,0,198.7,231,115,21,75,75,5.21
comerst01,1984,CLE,AL,22,4,8,20,1,0,0,117.3,146,74,11,39,39,5.68
farrst01,1984,CLE,AL,31,3,11,16,0,0,1,116,106,59,14,46,83,4.58
camacer01,1984,CLE,AL,69,5,9,0,0,0,23,100,83,27,6,37,48,2.43
waddeto01,1984,CLE,AL,58,7,4,0,0,0,6,97,68,33,12,37,59,3.06
sutclri01,1984,CLE,AL,15,4,5,15,2,0,0,94.3,111,54,7,46,58,5.15
smithro01,1984,CLE,AL,22,5,5,14,0,0,0,86.3,91,44,14,40,55,4.59
schuldo01,1984,CLE,AL,19,3,6,14,2,0,0,85.7,105,46,9,27,39,4.83
jeffcmi01,1984,CLE,AL,63,5,2,1,0,0,1,75.3,82,25,7,24,41,2.99
easteja01,1984,CLE,AL,26,3,1,1,0,0,2,69.3,74,26,3,23,42,3.38
spillda01,1984,CLE,AL,14,0,5,8,0,0,1,51,70,32,3,22,23,5.65
apontlu01,1984,CLE,AL,25,1,0,0,0,0,0,50.3,53,23,5,15,25,4.11
frazige01,1984,CLE,AL,22,3,2,0,0,0,1,44.3,45,18,3,14,24,3.65
ujdurje01,1984,CLE,AL,4,1,2,3,0,0,0,14.3,22,11,1,6,6,6.91
behenri01,1984,CLE,AL,3,0,3,3,0,0,0,9.7,17,15,5,8,6,13.97
romanjo02,1984,CLE,AL,3,0,2,2,0,0,0,6,9,12,1,11,3,18
barklje01,1984,CLE,AL,3,0,0,0,0,0,0,4,6,3,0,1,4,6.75
romerra01,1984,CLE,AL,1,0,0,0,0,0,0,3,0,0,0,0,3,0
morrija02,1984,DET,AL,35,19,11,35,9,1,0,240.3,221,96,20,87,148,3.6
petryda01,1984,DET,AL,35,18,8,35,7,2,0,233.3,231,84,21,66,144,3.24
wilcomi01,1984,DET,AL,33,17,8,33,0,0,0,193.7,183,86,13,66,119,4
berenju01,1984,DET,AL,31,11,10,27,2,1,0,168.3,146,65,14,79,118,3.48
hernawi01,1984,DET,AL,80,9,3,0,0,0,32,140.3,96,30,6,36,112,1.92
lopezau01,1984,DET,AL,71,10,1,0,0,0,14,137.7,109,45,16,52,94,2.94
rozemda01,1984,DET,AL,29,7,6,16,0,0,0,101,110,42,13,18,48,3.74
bairdo01,1984,DET,AL,47,5,3,1,0,0,4,93.7,82,39,10,36,57,3.75
abbotgl01,1984,DET,AL,13,3,4,8,1,0,0,44,62,29,9,8,8,5.93
mongesi01,1984,DET,AL,19,1,0,0,0,0,0,36,40,17,5,12,19,4.25
masonro01,1984,DET,AL,5,1,1,2,0,0,1,22,23,11,1,10,15,4.5
scherbi01,1984,DET,AL,18,1,0,0,0,0,0,19,14,4,1,8,16,1.89
o'neara01,1984,DET,AL,4,2,1,3,0,0,0,18.7,16,7,0,6,12,3.38
willica01,1984,DET,AL,10,0,2,2,0,0,0,16,25,13,1,5,4,7.31
niekrjo01,1984,HOU,NL,38,16,12,38,6,1,0,248.3,223,84,16,89,127,3.04
kneppbo01,1984,HOU,NL,35,15,10,34,11,3,0,233.7,223,83,26,55,140,3.2
ryanno01,1984,HOU,NL,30,12,11,30,5,2,0,183.7,143,62,12,69,197,3.04
scottmi03,1984,HOU,NL,31,5,11,29,0,0,0,154,179,80,7,43,83,4.68
lacosmi01,1984,HOU,NL,39,7,5,18,2,1,3,132,132,59,3,55,86,4.02
dawlebi01,1984,HOU,NL,60,11,4,0,0,0,5,98,82,21,5,35,47,1.93
ruhleve01,1984,HOU,NL,40,1,9,6,0,0,2,90.3,112,46,5,29,60,4.58
smithda02,1984,HOU,NL,53,5,4,0,0,0,5,77.3,60,19,5,20,45,2.21
dipinfr01,1984,HOU,NL,57,4,9,0,0,0,14,75.3,74,28,3,36,65,3.35
solanju01,1984,HOU,NL,31,1,3,0,0,0,0,50.7,31,11,3,18,33,1.95
sambijo01,1984,HOU,NL,32,0,0,0,0,0,0,47.7,39,16,5,16,26,3.02
maddemi01,1984,HOU,NL,17,2,3,7,0,0,0,40.7,46,25,1,35,29,5.53
calhoje01,1984,HOU,NL,9,0,1,0,0,0,0,15.3,5,2,0,2,11,1.17
rossma01,1984,HOU,NL,2,1,0,0,0,0,0,2.3,1,0,0,0,1,0
blackbu02,1984,KCR,AL,35,17,12,35,8,1,0,257,226,89,22,64,140,3.12
gubicma01,1984,KCR,AL,29,10,14,29,4,2,0,189,172,85,13,75,111,4.05
gurala01,1984,KCR,AL,31,12,9,25,3,0,0,168.7,175,97,26,67,68,5.18
saberbr01,1984,KCR,AL,38,10,11,18,2,1,1,157.7,138,61,13,36,73,3.48
leibrch01,1984,KCR,AL,23,11,7,23,0,0,0,143.7,158,58,11,38,53,3.63
quiseda01,1984,KCR,AL,72,6,3,0,0,0,44,129.3,121,38,10,12,41,2.64
beckwjo01,1984,KCR,AL,49,8,4,1,0,0,2,100.7,92,38,13,25,75,3.4
jonesmi02,1984,KCR,AL,23,2,3,12,0,0,0,81,86,44,10,36,43,4.89
jacksda02,1984,KCR,AL,15,2,6,11,1,0,0,76,84,36,4,35,40,4.26
huismma01,1984,KCR,AL,38,3,3,0,0,0,3,75,84,35,7,21,54,4.2
willsfr01,1984,KCR,AL,10,2,3,5,0,0,0,37,39,21,3,13,21,5.11
splitpa01,1984,KCR,AL,12,1,3,3,0,0,0,28,47,24,3,10,4,7.71
roberle01,1984,KCR,AL,1,0,0,0,0,0,0,1,4,3,1,1,1,27
valenfe01,1984,LAD,NL,34,12,17,34,12,2,0,261,218,88,14,106,240,3.03
penaal01,1984,LAD,NL,28,12,6,28,8,4,0,199.3,186,55,7,46,135,2.48
hershor01,1984,LAD,NL,45,11,8,20,8,4,2,189.7,160,56,9,50,150,2.66
honeyri01,1984,LAD,NL,29,10,9,28,6,2,0,183.7,180,58,11,51,75,2.84
welchbo01,1984,LAD,NL,31,13,13,29,3,1,0,178.7,191,75,11,58,126,3.78
hootobu01,1984,LAD,NL,54,3,6,6,0,0,4,110,109,42,5,43,62,3.44
reussje01,1984,LAD,NL,30,5,7,15,2,0,1,99,102,42,4,31,44,3.82
zachrpa01,1984,LAD,NL,58,5,6,0,0,0,2,82.7,84,35,3,51,55,3.81
howelke01,1984,LAD,NL,32,5,5,1,0,0,6,51.3,51,19,1,9,54,3.33
niedeto01,1984,LAD,NL,33,2,5,0,0,0,11,47.3,39,13,3,23,45,2.47
diazca01,1984,LAD,NL,37,1,0,0,0,0,1,41,47,25,4,24,36,5.49
whitela01,1984,LAD,NL,7,0,1,1,0,0,0,12,9,4,2,6,10,3
rodasri01,1984,LAD,NL,3,0,0,0,0,0,0,5,5,3,2,1,1,5.4
suttodo01,1984,MIL,AL,33,14,12,33,1,0,0,212.7,224,89,24,51,143,3.77
haasmo01,1984,MIL,AL,31,9,11,30,4,0,0,189.3,205,84,15,43,84,3.99
cocanja01,1984,MIL,AL,33,8,16,27,1,0,0,174.7,188,78,13,78,65,4.02
mcclubo01,1984,MIL,AL,39,4,8,18,1,0,1,139.7,154,68,9,52,68,4.38
caldwmi01,1984,MIL,AL,26,6,13,19,4,1,0,126,160,65,11,21,34,4.64
laddpe01,1984,MIL,AL,54,4,9,1,0,0,3,91,94,53,16,38,75,5.24
portech01,1984,MIL,AL,17,6,4,12,1,0,0,81.3,92,35,8,12,48,3.87
tellmto01,1984,MIL,AL,50,6,3,0,0,0,4,81,82,25,6,31,28,2.78
waitsri01,1984,MIL,AL,47,2,4,1,0,0,3,73,84,29,7,24,49,3.58
gibsobo02,1984,MIL,AL,18,2,5,9,1,1,0,69,61,38,10,47,54,4.96
fingero01,1984,MIL,AL,33,1,2,0,0,0,23,46,38,10,5,13,40,1.96
lazorja01,1984,MIL,AL,15,0,1,1,0,0,1,39.7,37,19,7,22,24,4.31
searara01,1984,MIL,AL,21,2,1,0,0,0,6,38.3,20,3,0,16,29,0.7
candito01,1984,MIL,AL,8,2,2,6,0,0,0,32.3,38,19,5,10,23,5.29
beenean01,1984,MIL,AL,5,0,2,3,0,0,0,18.7,28,23,1,9,11,11.09
hartzpa01,1984,MIL,AL,4,0,1,1,0,0,0,10.3,17,9,0,6,3,7.84
augusje01,1984,MIL,AL,4,0,0,0,0,0,0,5.3,4,0,0,4,3,0
kernji01,1984,MIL,AL,6,1,0,0,0,0,0,4.7,6,0,0,3,4,0
violafr01,1984,MIN,AL,35,18,12,35,10,4,0,257.7,225,92,28,73,149,3.21
smithmi03,1984,MIN,AL,36,15,13,36,10,1,0,252,246,103,35,54,144,3.68
butchjo01,1984,MIN,AL,34,13,11,34,8,1,0,225,242,86,18,53,83,3.44
schroke01,1984,MIN,AL,25,5,11,21,3,0,0,137,156,68,15,41,49,4.47
filsope01,1984,MIN,AL,55,6,5,7,0,0,1,118.7,106,54,14,54,59,4.1
hodgeed01,1984,MIN,AL,25,4,3,15,0,0,0,100,116,53,13,29,59,4.77
davisro02,1984,MIN,AL,64,7,11,0,0,0,29,83,79,42,11,41,74,4.55
willial03,1984,MIN,AL,17,3,5,11,1,0,0,68.7,75,44,9,22,22,5.77
lysanri01,1984,MIN,AL,36,4,3,0,0,0,5,56.7,62,22,2,27,22,3.49
pashnla01,1984,MIN,AL,13,2,1,1,0,0,0,38.3,38,15,3,11,10,3.52
whitele01,1984,MIN,AL,30,2,2,0,0,0,1,31.3,29,11,3,17,18,3.16
waltemi01,1984,MIN,AL,23,0,3,0,0,0,2,29,31,12,1,14,10,3.72
castibo01,1984,MIN,AL,10,2,1,2,0,0,0,25.3,14,5,2,19,7,1.78
comstke01,1984,MIN,AL,4,0,0,0,0,0,0,6.3,6,6,2,4,2,8.53
o'conja02,1984,MIN,AL,2,0,0,0,0,0,0,4.7,1,1,1,4,0,1.93
wardlcu01,1984,MIN,AL,2,0,0,0,0,0,0,4,3,2,2,0,5,4.5
gullibi01,1984,MON,NL,32,12,9,32,3,0,0,226.7,230,91,27,37,100,3.61
leach01,1984,MON,NL,30,15,10,30,8,0,0,224.3,198,72,19,68,123,2.89
smithbr01,1984,MON,NL,28,12,13,28,4,2,0,179,178,66,15,51,101,3.32
rogerst01,1984,MON,NL,31,6,15,28,1,0,0,169.3,171,81,12,78,64,4.31
schatda01,1984,MON,NL,36,7,7,14,1,1,1,136,112,41,13,36,89,2.71
palmeda01,1984,MON,NL,20,7,3,19,1,1,0,105.3,101,45,5,44,66,3.84
jamesbo01,1984,MON,NL,62,6,6,0,0,0,10,96,92,39,6,45,91,3.66
reardje01,1984,MON,NL,68,7,7,0,0,0,23,87,70,28,5,37,79,2.9
lucasga01,1984,MON,NL,55,0,3,0,0,0,8,53,54,16,4,20,42,2.72
mcgafan01,1984,MON,NL,21,3,4,3,0,0,1,46,37,13,2,15,39,2.54
heskejo01,1984,MON,NL,11,2,2,5,1,1,1,45,38,9,2,15,32,1.8
graperi01,1984,MON,NL,13,1,2,1,0,0,2,23,19,9,3,7,9,3.52
harrigr01,1984,MON,NL,15,0,1,0,0,0,2,17.7,10,4,0,7,15,2.04
st.clra01,1984,MON,NL,4,0,0,0,0,0,0,8,11,4,0,2,4,4.5
bargagr01,1984,MON,NL,3,0,1,1,0,0,0,8,8,7,1,7,2,7.88
breinfr01,1984,MON,NL,4,0,0,0,0,0,0,6.7,4,1,0,5,5,1.35
goodedw01,1984,NYM,NL,31,17,9,31,7,3,0,218,161,63,7,73,276,2.6
terrewa01,1984,NYM,NL,33,11,12,33,3,1,0,215,232,84,16,80,114,3.52
darliro01,1984,NYM,NL,33,12,9,33,2,2,0,205.7,179,87,17,104,136,3.81
lynched01,1984,NYM,NL,40,9,8,13,0,0,2,124,169,62,14,24,62,4.5
berenbr01,1984,NYM,NL,19,9,6,19,0,0,0,115,100,48,6,53,81,3.76
fernasi01,1984,NYM,NL,15,6,6,15,0,0,0,90,74,35,8,34,62,3.5
oroscje01,1984,NYM,NL,60,10,6,0,0,0,31,87,58,25,7,34,85,2.59
gaffbr01,1984,NYM,NL,47,3,2,0,0,0,1,84.3,77,34,4,36,42,3.63
siskdo01,1984,NYM,NL,50,1,3,0,0,0,15,77.7,57,18,1,54,32,2.09
gormato03,1984,NYM,NL,36,6,0,0,0,0,0,57.7,51,19,6,13,40,2.97
learyti01,1984,NYM,NL,20,3,3,7,0,0,0,53.7,61,24,2,18,29,4.02
torremi01,1984,NYM,NL,9,1,5,8,0,0,0,37.7,55,21,3,18,16,5.02
gardnwe01,1984,NYM,NL,21,1,1,0,0,0,1,25.3,34,18,0,8,19,6.39
swancr01,1984,NYM,NL,10,1,0,0,0,0,0,18.7,18,17,5,7,10,8.2
schirca01,1984,NYM,NL,5,0,2,3,0,0,0,17.3,20,11,3,10,16,5.71
tidrodi01,1984,NYM,NL,11,0,0,0,0,0,0,15.7,25,16,5,7,8,9.19
niekrph01,1984,NYY,AL,32,16,8,31,5,1,0,215.7,219,74,15,76,136,3.09
guidrro01,1984,NYY,AL,29,10,11,28,5,1,0,195.7,223,98,24,44,127,4.51
fontera01,1984,NYY,AL,35,8,9,24,0,0,0,169.3,189,68,8,58,85,3.61
rasmude01,1984,NYY,AL,24,9,6,24,1,0,0,147.7,127,75,16,60,110,4.57
shirlbo01,1984,NYY,AL,41,3,3,7,1,0,0,114.3,119,43,8,38,48,3.38
howelja01,1984,NYY,AL,61,9,4,1,0,0,7,103.7,86,31,5,34,109,2.69
righeda01,1984,NYY,AL,64,5,6,0,0,0,31,96.3,79,25,5,37,90,2.34
cowlejo01,1984,NYY,AL,16,9,2,11,3,1,0,83.3,75,33,12,31,71,3.56
rijojo01,1984,NYY,AL,24,2,8,5,0,0,2,62.3,74,33,5,33,47,4.76
montejo01,1984,NYY,AL,11,5,3,11,0,0,0,55.3,55,22,5,13,23,3.58
armstmi01,1984,NYY,AL,36,3,2,0,0,0,1,54.3,47,21,6,26,43,3.48
rawlesh01,1984,NYY,AL,11,2,3,10,0,0,0,42,46,29,0,27,24,6.21
bystrma01,1984,NYY,AL,7,2,2,7,0,0,0,39.3,34,13,3,13,24,2.97
chriscl01,1984,NYY,AL,24,2,4,1,0,0,2,38.7,50,26,4,12,27,6.05
murrada01,1984,NYY,AL,19,1,2,0,0,0,0,23.7,30,13,2,5,13,4.94
browncu03,1984,NYY,AL,13,1,1,0,0,0,0,16.7,18,5,1,4,10,2.7
deshaji01,1984,NYY,AL,2,0,1,2,0,0,0,7,14,9,1,7,5,11.57
burrira01,1984,OAK,AL,34,13,10,28,5,1,0,211.7,193,74,15,90,93,3.15
sorenla01,1984,OAK,AL,46,6,13,21,2,0,1,183.3,240,100,21,44,63,4.91
mccatst01,1984,OAK,AL,33,8,14,30,4,0,0,179.7,206,95,24,71,63,4.76
kruegbi01,1984,OAK,AL,26,10,10,24,1,0,0,142,156,75,9,85,61,4.75
youngcu01,1984,OAK,AL,20,9,4,17,2,1,0,108.7,118,49,9,31,41,4.06
atherke01,1984,OAK,AL,57,7,6,0,0,0,2,104,110,50,13,39,58,4.33
caudibi01,1984,OAK,AL,68,9,7,0,0,0,36,96.3,77,29,9,31,89,2.71
conroti01,1984,OAK,AL,38,1,6,14,0,0,0,93,82,55,11,63,69,5.32
warremi01,1984,OAK,AL,24,3,6,12,0,0,0,90,104,49,11,44,61,4.9
codirch01,1984,OAK,AL,28,6,4,14,1,0,1,89.3,111,58,16,34,44,5.84
jonesje01,1984,OAK,AL,13,0,3,0,0,0,0,33,31,13,4,12,19,3.55
rainech01,1984,OAK,AL,16,1,1,0,0,0,1,30.7,43,23,2,17,10,6.75
burgmto01,1984,OAK,AL,17,3,0,0,0,0,2,23,15,6,2,8,8,2.35
heimugo01,1984,OAK,AL,6,0,1,0,0,0,0,14.7,21,10,2,7,3,6.14
betteje01,1984,OAK,AL,3,0,0,0,0,0,1,9.7,9,5,3,5,5,4.66
langfri01,1984,OAK,AL,3,0,0,2,0,0,0,8.7,15,8,2,2,2,8.31
leipeda01,1984,OAK,AL,8,1,0,0,0,0,0,7,12,7,2,5,3,9
torremi01,1984,OAK,AL,2,0,0,0,0,0,0,2.3,9,7,0,3,2,27
wagnema01,1984,OAK,AL,1,0,0,0,0,0,0,1.7,2,0,0,1,1,0
hancoga01,1984,OAK,AL,1,0,0,0,0,0,0,1.3,0,0,0,0,0,0
carltst01,1984,PHI,NL,33,13,7,33,1,0,0,229,214,91,14,79,163,3.58
koosmje01,1984,PHI,NL,36,14,15,34,3,1,0,224,232,81,8,60,137,3.25
hudsoch02,1984,PHI,NL,30,9,11,30,1,1,0,173.7,181,78,12,52,94,4.04
dennyjo01,1984,PHI,NL,22,7,7,22,2,0,0,154.3,122,42,11,29,94,2.45
grosske01,1984,PHI,NL,44,8,5,14,1,0,1,129,140,59,8,44,84,4.12
rawlesh01,1984,PHI,NL,18,10,6,18,3,0,0,120.3,117,51,13,27,58,3.81
hollaal01,1984,PHI,NL,68,5,10,0,0,0,29,98.3,82,37,14,30,61,3.39
anderla02,1984,PHI,NL,64,3,7,0,0,0,4,90.7,85,24,5,25,54,2.38
campbbi02,1984,PHI,NL,57,6,5,0,0,0,1,81.3,68,31,2,35,52,3.43
bystrma01,1984,PHI,NL,11,4,4,11,0,0,0,56.7,66,32,5,22,36,5.08
mcgratu01,1984,PHI,NL,25,2,0,0,0,0,0,38,36,16,1,10,26,3.79
martire01,1984,PHI,NL,9,0,2,0,0,0,0,15.7,17,8,2,12,5,4.6
wehrmda01,1984,PHI,NL,7,0,0,0,0,0,0,15,18,12,1,7,13,7.2
kernji01,1984,PHI,NL,8,0,1,0,0,0,0,13.3,20,15,3,10,8,10.13
carmado01,1984,PHI,NL,11,0,1,0,0,0,0,13.3,14,8,2,6,16,5.4
fireost01,1984,PHI,NL,6,0,0,0,0,0,0,5.7,4,1,0,0,3,1.59
rhoderi01,1984,PIT,NL,33,14,9,33,6,3,0,238.3,216,72,13,62,136,2.72
mcwilla01,1984,PIT,NL,34,12,11,32,7,2,1,227.3,226,74,18,78,149,2.93
tudorjo01,1984,PIT,NL,32,12,11,32,6,1,0,212,200,77,19,56,117,3.27
deleojo01,1984,PIT,NL,30,7,13,28,5,1,0,192.3,147,80,10,92,153,3.74
candejo01,1984,PIT,NL,33,12,11,28,3,1,2,185.3,179,56,19,34,133,2.72
robindo01,1984,PIT,NL,51,5,6,1,0,0,10,122,99,41,6,49,110,3.02
tekulke01,1984,PIT,NL,72,3,9,0,0,0,13,88,86,26,4,33,36,2.66
tunnele01,1984,PIT,NL,26,1,7,6,0,0,1,68.3,81,40,6,40,51,5.27
scurrro01,1984,PIT,NL,43,5,6,0,0,0,4,46.3,28,13,1,22,48,2.53
guantce01,1984,PIT,NL,27,2,3,0,0,0,2,41.3,32,12,3,16,30,2.61
winnji01,1984,PIT,NL,9,1,0,0,0,0,1,18.7,19,8,2,9,11,3.86
walkbo01,1984,PIT,NL,2,1,1,2,0,0,0,10.3,8,3,1,4,10,2.61
krawcra01,1984,PIT,NL,4,0,0,0,0,0,0,5.3,7,2,0,4,3,3.38
zaskeje01,1984,PIT,NL,3,0,0,0,0,0,0,5,4,0,0,1,2,0
bielemi01,1984,PIT,NL,4,0,0,0,0,0,0,4.3,4,0,0,0,1,0
greench01,1984,PIT,NL,4,0,0,0,0,0,0,3,5,2,0,1,3,6
pulidal01,1984,PIT,NL,1,0,0,0,0,0,0,2,3,2,0,1,2,9
shower01,1984,SDP,NL,32,15,9,32,3,1,0,206.7,175,78,18,88,104,3.4
lollati01,1984,SDP,NL,31,11,13,31,3,2,0,195.7,168,85,18,105,131,3.91
whitsed01,1984,SDP,NL,31,14,8,31,1,0,0,189,181,68,16,42,103,3.24
thurmma01,1984,SDP,NL,32,14,8,29,1,1,0,178.7,174,59,12,55,57,2.97
draveda01,1984,SDP,NL,50,9,8,14,3,2,8,156.7,125,51,12,51,71,2.93
hawkian01,1984,SDP,NL,36,8,9,22,2,1,0,146,143,76,13,72,77,4.68
leffecr01,1984,SDP,NL,62,3,4,0,0,0,10,105.7,88,25,4,24,56,2.13
gossari01,1984,SDP,NL,62,10,6,0,0,0,25,102.3,75,33,6,36,84,2.9
bookegr01,1984,SDP,NL,32,1,1,1,0,0,0,57.3,67,21,4,27,28,3.3
deleolu01,1984,SDP,NL,32,2,2,0,0,0,0,42.7,44,26,12,12,44,5.48
harrigr01,1984,SDP,NL,19,2,1,1,0,0,1,36.7,28,11,3,18,30,2.7
chifffl01,1984,SDP,NL,15,1,0,1,0,0,0,28,42,24,1,16,20,7.71
mongesi01,1984,SDP,NL,13,2,1,0,0,0,0,15,17,8,3,17,7,4.8
langsma01,1984,SEA,AL,35,17,10,33,5,2,0,225,188,85,16,118,204,3.4
mooremi01,1984,SEA,AL,34,7,17,33,6,0,0,212,236,117,16,85,158,4.97
beattji01,1984,SEA,AL,32,12,16,32,12,2,0,211,206,80,13,75,119,3.41
vandeed01,1984,SEA,AL,50,8,12,17,2,0,7,130.3,165,69,18,50,71,4.76
youngma01,1984,SEA,AL,22,6,8,22,1,0,0,113.3,141,72,11,57,73,5.72
barojsa01,1984,SEA,AL,19,6,5,14,0,0,1,95.3,88,42,12,41,37,3.97
stoddbo01,1984,SEA,AL,27,2,3,6,0,0,0,79,86,45,10,37,39,5.13
beardda01,1984,SEA,AL,43,3,2,0,0,0,5,76,88,49,15,33,40,5.8
mirabpa01,1984,SEA,AL,52,2,5,1,0,0,3,68,74,33,6,32,41,4.37
nunezed01,1984,SEA,AL,37,2,2,0,0,0,7,67.7,55,24,8,21,57,3.19
stantmi01,1984,SEA,AL,54,4,4,0,0,0,8,61,55,24,3,22,55,3.54
thomaro02,1984,SEA,AL,21,3,2,1,0,0,1,49.7,52,29,8,37,42,5.26
geiseda01,1984,SEA,AL,20,1,1,3,0,0,3,43.3,47,20,2,9,28,4.15
bestka01,1984,SEA,AL,5,1,1,0,0,0,0,6,7,2,0,0,6,3
guettle01,1984,SEA,AL,3,0,0,0,0,0,0,4.3,9,2,0,2,2,4.15
laskebi01,1984,SFG,NL,35,9,14,34,2,0,0,207.7,222,100,20,50,71,4.33
krukomi01,1984,SFG,NL,35,11,12,33,3,1,1,199.3,234,101,22,78,141,4.56
davisma01,1984,SFG,NL,46,5,17,27,1,0,0,174.7,201,104,25,54,124,5.36
robinje01,1984,SFG,NL,34,7,15,33,1,1,0,171.7,195,87,12,52,102,4.56
mintogr01,1984,SFG,NL,74,4,9,1,0,0,19,124.3,130,52,6,57,48,3.76
willifr01,1984,SFG,NL,61,9,4,1,1,1,3,106.3,88,42,2,51,91,3.55
lavelga01,1984,SFG,NL,77,5,4,0,0,0,12,101,92,31,5,42,71,2.76
lerchra01,1984,SFG,NL,37,5,3,4,0,0,2,72.3,80,34,3,36,48,4.23
grantma01,1984,SFG,NL,11,1,4,10,0,0,1,53.7,56,38,6,19,32,6.37
laceybo01,1984,SFG,NL,34,1,3,1,0,0,0,51,55,22,5,13,26,3.88
garresc01,1984,SFG,NL,21,2,3,3,0,0,0,43,45,27,6,34,32,5.65
corneje01,1984,SFG,NL,23,1,3,0,0,0,0,38.3,51,26,4,22,19,6.1
hammaat01,1984,SFG,NL,6,2,0,6,0,0,0,33,32,8,2,9,24,2.18
calvema01,1984,SFG,NL,10,2,4,5,1,0,0,32,40,18,4,9,5,5.06
rileyge01,1984,SFG,NL,5,1,0,4,0,0,0,29.3,39,13,1,7,12,3.99
